0,004a76ad-320f-3613-8641-75ed015c84c5,ID
1,Kicking The Heart Out,Title
2,https://lh6.ggpht.com/iNiQNBAH6MJcjhmQVOeRt25OCGORIE6tVl31j_k3aM9UgE750go3-jzgiwFj,Album Art
3,Rogue Wave,Artist
4,Out of the Shadow,Album
5,Rogue Wave,Album Artist
6,kicking the heart out
7,rogue wave
8,out of the shadow
9,rogue wave
10,,Composer
11,Pop Rock,Genre
12,null,
13,255292,Duration (Millis)
14,5,Track
16,0
15,0,Total Tracks (?)
17,0
18,2004,Year
19,0,Deleted (?)
20,null,Expunged (?)
21,null,Pending (?)
22,0,Play Count
23,0,Rating
24,1369095296605073,creationDate
25,1482955201007832,lastPlayed (? - see 48)
26,null
27,Tgwoek65bangze53ecoc4fvibu4,storeId
28,Tgwoek65bangze53ecoc4fvibu4,matchedId
29,6,"1: free/purchased, 2: uploaded but not matched, 5: All Access not added to library, 6: uploaded and matched, 7: All Access"
30,,comment
31,null
32,B5kcozj7dlx2yt4mef2ujferlzq
33,Aaouwc2scg5qoj62su7g4ksoo4m
34,320,bitrate
35,1369095296604000,recentTimestap
36,https://lh3.googleusercontent.com/e0hVHtziSH-FEWlM39m6WFQGIRUx_H1W1vOspuGOwQ1OHDkulpkSjbeAOHWEhNmVwRrmyALo,Artist Cover
37,null,albumPlaybackTimestamp
38,null,explicitType
39,Array[0]
40,null
41,null,curationSuggested(?)
42,null,curatedByUser(?)
43,null,playlistEntryId(?)
44,null
45,null
46,null
47,null
48,null,lastPlayed
49,null
50,Tgwoek65bangze53ecoc4fvibu4
51,Array[0]
52,null
53,null
54,Array[1]
,
,
,
55,null
56,0
57,null
58,null
59,Array[1]
60,true
61,1
62,null
63,1
,
